@relation MyRelation

@attribute isASK numeric
@attribute isSELECT numeric
@attribute isCONSTRUCT numeric
@attribute valLIMIT numeric
@attribute valOFFSET numeric
@attribute hasVarPref numeric
@attribute usePrefix numeric
@attribute nbGROUPBY numeric
@attribute nbUNION numeric
@attribute nbFILTER numeric
@attribute nbORDERBY numeric
@attribute nbBGP numeric
@attribute nbTRIPLE numeric
@attribute nbSERVICE numeric
@attribute levenshtein numeric
@attribute nbOperator numeric
@attribute selectivity numeric
@attribute nbVariable numeric
@attribute nbConcrete numeric
@attribute nbPredicatGeneric numeric
@attribute nbVariableLiee numeric
@attribute ratioVariable numeric
@attribute ratioConcrete numeric
@attribute ratioGeneric numeric
@attribute ratioVLiee numeric
@attribute Class {underThreshold,upperThreshold}

@data
0,1,0,-1,-1,1,1,0,2,1,0,10,13,0,0,20,0,20,16,4,3,51,41,10,7,underThreshold
0,1,0,-1,-1,1,0,0,0,0,0,1,2,0,0,1,1,2,3,1,1,33,50,16,16,underThreshold
0,1,0,-1,-1,1,0,0,0,0,0,1,2,0,0,1,1,2,3,1,1,33,50,16,16,underThreshold
0,1,0,-1,-1,1,0,0,0,0,0,1,2,0,0,1,1,2,3,1,1,33,50,16,16,underThreshold
0,1,0,-1,-1,1,1,0,2,1,0,10,13,0,0,20,0,20,16,4,3,51,41,10,7,underThreshold
0,1,0,-1,-1,1,0,0,0,0,0,1,2,0,0,1,1,2,3,1,1,33,50,16,16,underThreshold
0,1,0,-1,-1,1,0,0,0,0,0,1,2,0,0,1,1,2,3,1,1,33,50,16,16,underThreshold
0,1,0,-1,-1,1,0,0,0,0,0,1,2,0,0,1,1,2,3,1,1,33,50,16,16,underThreshold
0,1,0,-1,-1,1,0,0,0,0,0,1,2,0,0,1,1,2,3,1,1,33,50,16,16,underThreshold
0,1,0,-1,-1,0,1,0,0,1,0,1,1,0,0,3,1,1,2,0,0,33,66,0,0,underThreshold
0,1,0,-1,-1,0,1,0,0,0,0,1,1,0,0,2,1,1,2,0,0,33,66,0,0,underThreshold
0,1,0,-1,-1,0,1,0,0,0,0,1,4,0,0,2,0,5,6,1,2,41,50,8,16,upperThreshold
0,1,0,-1,-1,1,1,0,2,1,0,10,13,0,0,20,0,20,16,4,3,51,41,10,7,underThreshold
0,1,0,-1,-1,1,1,0,4,1,0,10,12,0,0,20,0,20,15,2,1,55,41,5,2,upperThreshold
0,1,0,-1,-1,1,0,0,0,0,0,1,2,0,0,1,1,2,3,1,1,33,50,16,16,underThreshold
0,1,0,-1,-1,1,0,0,0,0,0,1,2,0,0,1,1,2,3,1,1,33,50,16,16,underThreshold
0,1,0,-1,-1,1,0,0,0,0,0,1,2,0,0,1,1,2,3,1,1,33,50,16,16,underThreshold
0,1,0,-1,-1,1,0,0,0,0,0,1,2,0,0,1,1,2,3,1,1,33,50,16,16,underThreshold
0,1,0,-1,-1,1,0,0,0,0,0,1,2,0,0,1,1,2,3,1,1,33,50,16,16,underThreshold
0,1,0,-1,-1,1,1,0,2,1,0,10,13,0,0,20,0,20,16,4,3,51,41,10,7,underThreshold
0,1,0,-1,-1,0,1,0,0,0,0,1,1,0,0,2,1,1,2,0,0,33,66,0,0,underThreshold
0,1,0,-1,-1,1,0,0,0,0,0,1,2,0,0,1,1,2,3,1,1,33,50,16,16,underThreshold
0,1,0,-1,-1,1,0,0,0,0,0,1,2,0,0,1,1,2,3,1,1,33,50,16,16,underThreshold
0,1,0,-1,-1,1,1,0,2,1,0,10,13,0,0,20,0,20,16,4,3,51,41,10,7,underThreshold
0,1,0,-1,-1,1,0,0,0,0,0,1,2,0,0,1,1,2,3,1,1,33,50,16,16,underThreshold
0,1,0,-1,-1,1,0,0,0,0,0,1,2,0,0,1,1,2,3,1,1,33,50,16,16,underThreshold
0,1,0,-1,-1,1,0,0,0,0,0,1,2,0,0,1,1,2,3,1,1,33,50,16,16,underThreshold
0,1,0,-1,-1,1,0,0,0,0,0,1,2,0,0,1,1,2,3,1,1,33,50,16,16,underThreshold
0,1,0,90,-1,1,1,0,0,0,0,1,1,0,0,2,1,1,2,0,0,33,66,0,0,underThreshold
0,1,0,-1,-1,1,0,0,0,0,0,1,2,0,0,1,1,2,3,1,1,33,50,16,16,underThreshold
0,1,0,-1,-1,1,0,0,0,0,0,1,2,0,0,1,1,2,3,1,1,33,50,16,16,underThreshold
0,1,0,-1,-1,1,0,0,0,0,0,1,2,0,0,1,1,2,3,1,1,33,50,16,16,underThreshold
0,1,0,-1,-1,1,0,0,0,0,0,1,2,0,0,1,1,2,3,1,1,33,50,16,16,underThreshold
0,1,0,-1,-1,0,1,0,0,0,0,2,3,0,0,4,2,3,6,1,0,33,66,11,0,underThreshold
0,1,0,-1,-1,1,0,0,0,0,0,1,2,0,0,1,1,2,3,1,1,33,50,16,16,underThreshold
0,1,0,-1,-1,1,0,0,0,0,0,1,2,0,0,1,1,2,3,1,1,33,50,16,16,underThreshold
0,1,0,-1,-1,1,0,0,0,0,0,1,2,0,0,1,1,2,3,1,1,33,50,16,16,underThreshold
0,1,0,-1,-1,1,1,0,4,1,0,10,12,0,0,20,0,20,15,2,1,55,41,5,2,upperThreshold
0,1,0,-1,-1,1,1,0,2,1,0,10,13,0,0,20,0,20,16,4,3,51,41,10,7,underThreshold
0,1,0,-1,-1,1,0,0,0,0,0,1,2,0,0,1,1,2,3,1,1,33,50,16,16,underThreshold
0,1,0,-1,-1,0,1,0,0,1,0,1,1,0,0,3,1,1,2,0,0,33,66,0,0,underThreshold
0,1,0,-1,-1,1,0,0,0,0,0,1,2,0,0,1,1,2,3,1,1,33,50,16,16,underThreshold
0,1,0,-1,-1,1,0,0,0,0,0,1,2,0,0,1,1,2,3,1,1,33,50,16,16,underThreshold
0,1,0,-1,-1,1,0,0,0,0,0,1,2,0,0,1,1,2,3,1,1,33,50,16,16,underThreshold
0,1,0,-1,-1,1,0,0,0,0,0,1,2,0,0,1,1,2,3,1,1,33,50,16,16,underThreshold
0,1,0,-1,-1,1,0,0,0,0,0,1,2,0,0,1,1,2,3,1,1,33,50,16,16,underThreshold
0,1,0,-1,-1,1,0,0,0,0,0,1,2,0,0,1,1,2,3,1,1,33,50,16,16,underThreshold
0,1,0,-1,-1,1,0,0,0,0,0,1,2,0,0,1,1,2,3,1,1,33,50,16,16,underThreshold
0,1,0,-1,-1,1,0,0,0,0,0,1,2,0,0,1,1,2,3,1,1,33,50,16,16,underThreshold
0,1,0,-1,-1,1,1,0,2,1,0,10,13,0,0,20,0,20,16,4,3,51,41,10,7,underThreshold
0,1,0,-1,-1,1,0,0,0,0,0,1,2,0,0,1,1,2,3,1,1,33,50,16,16,underThreshold
0,1,0,-1,-1,1,0,0,0,0,0,1,2,0,0,1,1,2,3,1,1,33,50,16,16,underThreshold
0,1,0,-1,-1,1,0,0,0,0,0,1,2,0,0,1,1,2,3,1,1,33,50,16,16,underThreshold
0,1,0,-1,-1,1,0,0,0,0,0,1,2,0,0,1,1,2,3,1,1,33,50,16,16,underThreshold
0,1,0,-1,-1,1,0,0,0,0,0,1,2,0,0,1,1,2,3,1,1,33,50,16,16,underThreshold
0,1,0,-1,-1,1,0,0,0,0,0,1,2,0,0,1,1,2,3,1,1,33,50,16,16,underThreshold
0,1,0,-1,-1,1,0,0,0,0,0,1,2,0,0,1,1,2,3,1,1,33,50,16,16,underThreshold
0,1,0,-1,-1,1,0,0,0,0,0,1,2,0,0,1,1,2,3,1,1,33,50,16,16,underThreshold
0,1,0,-1,-1,1,0,0,0,0,0,1,2,0,0,1,1,2,3,1,1,33,50,16,16,underThreshold
0,1,0,-1,-1,1,1,0,2,1,0,10,13,0,0,20,0,20,16,4,3,51,41,10,7,underThreshold
0,1,0,-1,-1,0,1,0,0,0,0,1,1,0,0,2,1,1,2,0,0,33,66,0,0,underThreshold
0,1,0,-1,-1,1,0,0,0,0,0,1,2,0,0,1,1,2,3,1,1,33,50,16,16,underThreshold
0,1,0,-1,-1,1,0,0,0,0,0,1,2,0,0,1,1,2,3,1,1,33,50,16,16,underThreshold
0,1,0,-1,-1,1,0,0,0,0,0,1,2,0,0,1,1,2,3,1,1,33,50,16,16,underThreshold
0,1,0,-1,-1,1,1,0,2,1,0,10,13,0,0,20,0,20,16,4,3,51,41,10,7,underThreshold
0,1,0,-1,-1,1,0,0,0,0,0,1,2,0,0,1,1,2,3,1,1,33,50,16,16,underThreshold
0,1,0,-1,-1,1,0,0,0,0,0,1,2,0,0,1,1,2,3,1,1,33,50,16,16,underThreshold
0,1,0,-1,-1,1,0,0,0,0,0,1,2,0,0,1,1,2,3,1,1,33,50,16,16,underThreshold
0,1,0,-1,-1,1,0,0,0,0,0,1,2,0,0,1,1,2,3,1,1,33,50,16,16,underThreshold
0,1,0,-1,-1,0,1,0,0,0,0,1,1,0,0,2,1,1,2,0,0,33,66,0,0,underThreshold
0,1,0,-1,-1,0,1,0,0,0,0,2,3,0,0,4,2,3,6,1,0,33,66,11,0,underThreshold
0,1,0,-1,-1,1,0,0,0,0,0,1,2,0,0,1,1,2,3,1,1,33,50,16,16,underThreshold
0,1,0,-1,-1,1,0,0,0,0,0,1,2,0,0,1,1,2,3,1,1,33,50,16,16,underThreshold
0,1,0,-1,-1,1,0,0,0,0,0,1,2,0,0,1,1,2,3,1,1,33,50,16,16,underThreshold
0,1,0,-1,-1,1,0,0,0,0,0,1,2,0,0,1,1,2,3,1,1,33,50,16,16,underThreshold
0,1,0,-1,-1,1,1,0,4,1,0,10,12,0,0,20,0,20,15,2,1,55,41,5,2,upperThreshold
0,1,0,-1,-1,0,1,0,0,0,0,1,1,0,0,2,1,1,2,0,0,33,66,0,0,underThreshold
0,1,0,-1,-1,1,0,0,0,0,0,1,2,0,0,1,1,2,3,1,1,33,50,16,16,underThreshold
0,1,0,-1,-1,1,0,0,0,0,0,1,2,0,0,1,1,2,3,1,1,33,50,16,16,underThreshold
0,1,0,-1,-1,1,0,0,0,0,0,1,2,0,0,1,1,2,3,1,1,33,50,16,16,underThreshold
0,1,0,-1,-1,1,1,0,2,1,0,10,13,0,0,20,0,20,16,4,3,51,41,10,7,underThreshold
0,1,0,-1,-1,1,0,0,0,0,0,1,2,0,0,1,1,2,3,1,1,33,50,16,16,underThreshold
0,1,0,-1,-1,1,0,0,0,0,0,1,2,0,0,1,1,2,3,1,1,33,50,16,16,underThreshold
0,1,0,-1,-1,1,0,0,0,0,0,1,2,0,0,1,1,2,3,1,1,33,50,16,16,underThreshold
0,1,0,-1,-1,1,0,0,0,0,0,1,2,0,0,1,1,2,3,1,1,33,50,16,16,underThreshold
0,1,0,-1,-1,1,0,0,0,0,0,1,2,0,0,1,1,2,3,1,1,33,50,16,16,underThreshold
0,1,0,1,-1,1,1,0,0,1,0,24,24,0,0,49,0,47,25,0,0,65,34,0,0,underThreshold
0,1,0,-1,-1,1,0,0,0,0,0,1,2,0,0,1,1,2,3,1,1,33,50,16,16,underThreshold
0,1,0,-1,-1,1,0,0,0,0,0,1,2,0,0,1,1,2,3,1,1,33,50,16,16,underThreshold
0,1,0,-1,-1,1,0,0,0,0,0,1,2,0,0,1,1,2,3,1,1,33,50,16,16,underThreshold
0,1,0,-1,-1,1,0,0,0,0,0,1,2,0,0,1,1,2,3,1,1,33,50,16,16,underThreshold
0,1,0,-1,-1,1,0,0,0,0,0,1,2,0,0,1,1,2,3,1,1,33,50,16,16,underThreshold
0,1,0,-1,-1,1,0,0,0,0,0,1,2,0,0,1,1,2,3,1,1,33,50,16,16,underThreshold
0,1,0,-1,-1,1,0,0,0,0,0,1,2,0,0,1,1,2,3,1,1,33,50,16,16,underThreshold
0,1,0,3000,-1,0,1,0,0,1,0,1,3,0,0,4,1,2,5,1,2,22,55,11,22,underThreshold
0,1,0,-1,-1,0,1,0,0,0,0,1,1,0,0,2,1,1,2,0,0,33,66,0,0,underThreshold
0,1,0,-1,-1,1,0,0,0,0,0,1,2,0,0,1,1,2,3,1,1,33,50,16,16,underThreshold
0,1,0,-1,-1,1,0,0,0,0,0,1,2,0,0,1,1,2,3,1,1,33,50,16,16,underThreshold
0,1,0,-1,-1,1,0,0,0,0,0,1,2,0,0,1,1,2,3,1,1,33,50,16,16,underThreshold
0,1,0,-1,-1,1,0,0,0,0,0,1,2,0,0,1,1,2,3,1,1,33,50,16,16,underThreshold
0,1,0,-1,-1,1,0,0,0,0,0,1,2,0,0,1,1,2,3,1,1,33,50,16,16,underThreshold
0,1,0,-1,-1,1,0,0,0,0,0,1,2,0,0,1,1,2,3,1,1,33,50,16,16,underThreshold
0,1,0,-1,-1,1,0,0,0,0,0,1,2,0,0,1,1,2,3,1,1,33,50,16,16,underThreshold
0,1,0,-1,-1,1,0,0,0,0,0,1,2,0,0,1,1,2,3,1,1,33,50,16,16,underThreshold
0,1,0,-1,-1,1,1,0,2,1,0,10,13,0,0,20,0,20,16,4,3,51,41,10,7,underThreshold
0,1,0,-1,-1,1,0,0,0,0,0,1,2,0,0,1,1,2,3,1,1,33,50,16,16,underThreshold
0,1,0,-1,-1,1,0,0,0,0,0,1,2,0,0,1,1,2,3,1,1,33,50,16,16,underThreshold
0,1,0,-1,-1,1,0,0,0,0,0,1,2,0,0,1,1,2,3,1,1,33,50,16,16,underThreshold
0,1,0,-1,-1,1,1,0,1,1,0,6,7,0,0,12,0,10,10,2,1,47,47,9,4,upperThreshold
0,1,0,-1,-1,1,0,0,0,0,0,1,2,0,0,1,1,2,3,1,1,33,50,16,16,underThreshold
0,1,0,-1,-1,1,0,0,0,0,0,1,2,0,0,1,1,2,3,1,1,33,50,16,16,underThreshold
0,1,0,-1,-1,1,0,0,0,0,0,1,2,0,0,1,1,2,3,1,1,33,50,16,16,underThreshold
0,1,0,-1,-1,1,1,0,4,1,0,10,12,0,0,20,0,20,15,2,1,55,41,5,2,upperThreshold
0,1,0,-1,-1,1,0,0,0,0,0,1,2,0,0,1,1,2,3,1,1,33,50,16,16,underThreshold
0,1,0,-1,-1,0,1,0,0,0,0,2,3,0,0,4,2,3,6,1,0,33,66,11,0,underThreshold
0,1,0,-1,-1,1,0,0,0,0,0,1,2,0,0,1,1,2,3,1,1,33,50,16,16,underThreshold
0,1,0,-1,-1,1,0,0,0,0,0,1,2,0,0,1,1,2,3,1,1,33,50,16,16,underThreshold
0,1,0,-1,-1,1,1,0,0,0,0,1,1,0,0,1,1,1,2,0,0,33,66,0,0,underThreshold
0,1,0,-1,-1,1,0,0,0,0,0,1,2,0,0,1,1,2,3,1,1,33,50,16,16,underThreshold
0,1,0,-1,-1,1,0,0,0,0,0,1,2,0,0,1,1,2,3,1,1,33,50,16,16,underThreshold
0,1,0,-1,-1,1,1,0,4,1,0,10,12,0,0,20,0,20,15,2,1,55,41,5,2,upperThreshold
0,1,0,3000,-1,0,1,0,0,1,0,1,3,0,0,4,1,2,5,1,2,22,55,11,22,underThreshold
0,1,0,-1,-1,1,0,0,0,0,0,1,2,0,0,1,1,2,3,1,1,33,50,16,16,underThreshold
0,1,0,-1,-1,1,0,0,0,0,0,1,2,0,0,1,1,2,3,1,1,33,50,16,16,underThreshold
0,1,0,-1,-1,1,0,0,0,0,0,1,2,0,0,1,1,2,3,1,1,33,50,16,16,underThreshold
0,1,0,-1,-1,1,0,0,0,0,0,1,2,0,0,1,1,2,3,1,1,33,50,16,16,underThreshold
0,1,0,-1,-1,1,0,0,0,0,0,1,2,0,0,1,1,2,3,1,1,33,50,16,16,underThreshold
0,1,0,-1,-1,1,0,0,0,0,0,1,2,0,0,1,1,2,3,1,1,33,50,16,16,underThreshold
0,1,0,-1,-1,1,0,0,0,0,0,1,2,0,0,1,1,2,3,1,1,33,50,16,16,underThreshold
0,1,0,-1,-1,1,0,0,0,0,0,1,2,0,0,1,1,2,3,1,1,33,50,16,16,underThreshold
0,1,0,-1,-1,1,0,0,0,0,0,1,2,0,0,1,1,2,3,1,1,33,50,16,16,underThreshold
0,1,0,-1,-1,1,0,0,0,0,0,1,2,0,0,1,1,2,3,1,1,33,50,16,16,underThreshold
0,1,0,3000,-1,0,1,0,0,1,0,1,3,0,0,4,1,2,5,1,2,22,55,11,22,underThreshold
0,1,0,-1,-1,1,0,0,0,0,0,1,2,0,0,1,1,2,3,1,1,33,50,16,16,underThreshold
0,1,0,-1,-1,1,1,0,1,1,0,6,7,0,0,12,0,10,10,2,1,47,47,9,4,upperThreshold
0,1,0,-1,-1,1,0,0,0,0,0,1,2,0,0,1,1,2,3,1,1,33,50,16,16,underThreshold
0,1,0,-1,-1,1,0,0,0,0,0,1,2,0,0,1,1,2,3,1,1,33,50,16,16,underThreshold
0,1,0,-1,-1,1,0,0,0,0,0,1,2,0,0,1,1,2,3,1,1,33,50,16,16,underThreshold
0,1,0,-1,-1,0,1,0,0,0,0,2,3,0,0,4,2,3,6,1,0,33,66,11,0,underThreshold
0,1,0,-1,-1,0,1,0,0,0,0,2,3,0,0,4,2,3,6,1,0,33,66,11,0,underThreshold
0,1,0,-1,-1,0,1,0,0,0,0,1,1,0,0,2,1,1,2,0,0,33,66,0,0,underThreshold
0,1,0,-1,-1,1,0,0,0,0,0,1,2,0,0,1,1,2,3,1,1,33,50,16,16,underThreshold
0,1,0,-1,-1,1,0,0,0,0,0,1,2,0,0,1,1,2,3,1,1,33,50,16,16,underThreshold
0,1,0,-1,-1,1,0,0,0,0,0,1,2,0,0,1,1,2,3,1,1,33,50,16,16,underThreshold
0,1,0,-1,-1,0,1,0,0,0,0,1,4,0,0,2,0,5,6,1,2,41,50,8,16,upperThreshold
0,1,0,-1,-1,1,0,0,0,0,0,1,2,0,0,1,1,2,3,1,1,33,50,16,16,underThreshold
0,1,0,-1,-1,1,0,0,0,0,0,1,2,0,0,1,1,2,3,1,1,33,50,16,16,underThreshold
0,1,0,-1,-1,1,0,0,0,0,0,1,2,0,0,1,1,2,3,1,1,33,50,16,16,underThreshold
0,1,0,-1,-1,1,0,0,0,0,0,1,2,0,0,1,1,2,3,1,1,33,50,16,16,underThreshold
0,1,0,-1,-1,1,0,0,0,0,0,1,2,0,0,1,1,2,3,1,1,33,50,16,16,underThreshold
0,1,0,-1,-1,1,0,0,0,0,0,1,2,0,0,1,1,2,3,1,1,33,50,16,16,underThreshold
0,1,0,-1,-1,1,1,0,2,1,0,10,13,0,0,20,0,20,16,4,3,51,41,10,7,underThreshold
0,1,0,-1,-1,1,0,0,0,0,0,1,2,0,0,1,1,2,3,1,1,33,50,16,16,underThreshold
0,1,0,-1,-1,0,1,0,0,1,0,1,1,0,0,3,1,1,2,0,0,33,66,0,0,underThreshold
0,1,0,-1,-1,1,0,0,0,0,0,1,2,0,0,1,1,2,3,1,1,33,50,16,16,underThreshold
0,1,0,-1,-1,1,0,0,0,0,0,1,2,0,0,1,1,2,3,1,1,33,50,16,16,underThreshold
0,1,0,-1,-1,1,0,0,0,0,0,1,2,0,0,1,1,2,3,1,1,33,50,16,16,underThreshold
0,1,0,-1,-1,0,1,0,0,1,0,1,1,0,0,3,1,1,2,0,0,33,66,0,0,underThreshold
0,1,0,-1,-1,1,0,0,0,0,0,1,2,0,0,1,1,2,3,1,1,33,50,16,16,underThreshold
0,1,0,-1,-1,1,0,0,0,0,0,1,2,0,0,1,1,2,3,1,1,33,50,16,16,underThreshold
0,1,0,-1,-1,1,0,0,0,0,0,1,2,0,0,1,1,2,3,1,1,33,50,16,16,underThreshold
0,1,0,-1,-1,1,0,0,0,0,0,1,2,0,0,1,1,2,3,1,1,33,50,16,16,underThreshold
0,1,0,-1,-1,0,1,0,0,0,0,2,3,0,0,4,2,3,6,1,0,33,66,11,0,underThreshold
0,1,0,-1,-1,1,0,0,0,0,0,1,2,0,0,1,1,2,3,1,1,33,50,16,16,underThreshold
0,1,0,-1,-1,1,0,0,0,0,0,1,2,0,0,1,1,2,3,1,1,33,50,16,16,underThreshold
0,1,0,-1,-1,1,0,0,0,0,0,1,2,0,0,1,1,2,3,1,1,33,50,16,16,underThreshold
0,1,0,-1,-1,1,0,0,0,0,0,1,2,0,0,1,1,2,3,1,1,33,50,16,16,underThreshold
0,1,0,-1,-1,1,0,0,0,0,0,1,2,0,0,1,1,2,3,1,1,33,50,16,16,underThreshold
0,1,0,-1,-1,1,0,0,0,0,0,1,2,0,0,1,1,2,3,1,1,33,50,16,16,underThreshold
0,1,0,-1,-1,1,0,0,0,0,0,1,2,0,0,1,1,2,3,1,1,33,50,16,16,underThreshold
0,1,0,-1,-1,1,1,0,2,1,0,10,13,0,0,20,0,20,16,4,3,51,41,10,7,underThreshold
0,1,0,-1,-1,1,0,0,0,0,0,1,2,0,0,1,1,2,3,1,1,33,50,16,16,underThreshold
0,1,0,-1,-1,1,0,0,0,0,0,1,2,0,0,1,1,2,3,1,1,33,50,16,16,underThreshold
0,1,0,-1,-1,1,0,0,0,0,0,1,2,0,0,1,1,2,3,1,1,33,50,16,16,underThreshold
0,1,0,-1,-1,0,0,0,0,1,0,1,1,0,0,3,1,1,2,0,0,33,66,0,0,underThreshold
0,1,0,-1,-1,1,0,0,0,0,0,1,2,0,0,1,1,2,3,1,1,33,50,16,16,underThreshold
0,1,0,-1,-1,1,0,0,0,0,0,1,2,0,0,1,1,2,3,1,1,33,50,16,16,underThreshold
0,1,0,-1,-1,0,1,0,0,0,0,2,3,0,0,4,2,3,6,1,0,33,66,11,0,underThreshold
0,1,0,-1,-1,1,0,0,0,0,0,1,2,0,0,1,1,2,3,1,1,33,50,16,16,underThreshold
0,1,0,-1,-1,1,0,0,0,0,0,1,2,0,0,1,1,2,3,1,1,33,50,16,16,underThreshold
0,1,0,-1,-1,1,0,0,0,0,0,1,2,0,0,1,1,2,3,1,1,33,50,16,16,underThreshold
0,1,0,-1,-1,1,0,0,0,0,0,1,2,0,0,1,1,2,3,1,1,33,50,16,16,underThreshold
0,1,0,-1,-1,1,0,0,0,0,0,1,2,0,0,1,1,2,3,1,1,33,50,16,16,underThreshold
0,1,0,-1,-1,1,0,0,0,0,0,1,2,0,0,1,1,2,3,1,1,33,50,16,16,underThreshold
0,1,0,-1,-1,1,0,0,0,0,0,1,2,0,0,1,1,2,3,1,1,33,50,16,16,underThreshold
0,1,0,-1,-1,1,0,0,0,0,0,1,2,0,0,1,1,2,3,1,1,33,50,16,16,underThreshold
0,1,0,-1,-1,1,1,0,1,1,0,6,7,0,0,12,0,10,10,2,1,47,47,9,4,upperThreshold
0,1,0,-1,-1,1,0,0,0,0,0,1,2,0,0,1,1,2,3,1,1,33,50,16,16,underThreshold
0,1,0,-1,-1,1,0,0,0,0,0,1,2,0,0,1,1,2,3,1,1,33,50,16,16,underThreshold
0,1,0,-1,-1,1,0,0,0,0,0,1,2,0,0,1,1,2,3,1,1,33,50,16,16,underThreshold
0,1,0,-1,-1,0,1,0,0,0,0,2,3,0,0,4,2,3,6,1,0,33,66,11,0,underThreshold
0,1,0,-1,-1,1,0,0,0,0,0,1,2,0,0,1,1,2,3,1,1,33,50,16,16,underThreshold
0,1,0,-1,-1,1,0,0,0,0,0,1,2,0,0,1,1,2,3,1,1,33,50,16,16,underThreshold
0,1,0,-1,-1,1,1,0,2,1,0,10,13,0,0,20,0,20,16,4,3,51,41,10,7,underThreshold
0,1,0,-1,-1,1,0,0,0,0,0,1,2,0,0,1,1,2,3,1,1,33,50,16,16,underThreshold
0,1,0,-1,-1,1,0,0,0,0,0,1,2,0,0,1,1,2,3,1,1,33,50,16,16,underThreshold
0,1,0,-1,-1,0,1,0,0,0,0,1,1,0,0,2,1,1,2,0,0,33,66,0,0,underThreshold
0,1,0,-1,-1,1,0,0,0,0,0,1,2,0,0,1,1,2,3,1,1,33,50,16,16,underThreshold
0,1,0,-1,-1,1,0,0,0,0,0,1,2,0,0,1,1,2,3,1,1,33,50,16,16,underThreshold
0,1,0,-1,-1,1,0,0,0,0,0,1,2,0,0,1,1,2,3,1,1,33,50,16,16,underThreshold
0,1,0,-1,-1,1,0,0,0,0,0,1,2,0,0,1,1,2,3,1,1,33,50,16,16,underThreshold
0,1,0,-1,-1,1,0,0,0,0,0,1,2,0,0,1,1,2,3,1,1,33,50,16,16,underThreshold
0,1,0,-1,-1,1,0,0,0,0,0,1,2,0,0,1,1,2,3,1,1,33,50,16,16,underThreshold
0,1,0,-1,-1,1,0,0,0,0,0,1,2,0,0,1,1,2,3,1,1,33,50,16,16,underThreshold
0,1,0,-1,-1,1,0,0,0,0,0,1,2,0,0,1,1,2,3,1,1,33,50,16,16,underThreshold
0,1,0,-1,-1,0,1,0,0,0,0,1,1,0,0,2,1,1,2,0,0,33,66,0,0,underThreshold
0,1,0,-1,-1,1,0,0,0,0,0,1,2,0,0,1,1,2,3,1,1,33,50,16,16,underThreshold
0,1,0,-1,-1,1,0,0,0,0,0,1,2,0,0,1,1,2,3,1,1,33,50,16,16,underThreshold
0,1,0,-1,-1,1,0,0,0,0,0,1,2,0,0,1,1,2,3,1,1,33,50,16,16,underThreshold
0,1,0,-1,-1,1,0,0,0,0,0,1,2,0,0,1,1,2,3,1,1,33,50,16,16,underThreshold
0,1,0,-1,-1,1,0,0,0,0,0,1,2,0,0,1,1,2,3,1,1,33,50,16,16,underThreshold
0,1,0,-1,-1,1,0,0,0,0,0,1,2,0,0,1,1,2,3,1,1,33,50,16,16,underThreshold
0,1,0,-1,-1,1,0,0,0,0,0,1,2,0,0,1,1,2,3,1,1,33,50,16,16,underThreshold
0,1,0,-1,-1,1,0,0,0,0,0,1,2,0,0,1,1,2,3,1,1,33,50,16,16,underThreshold
0,1,0,-1,-1,0,1,0,0,0,0,1,1,0,0,2,1,1,2,0,0,33,66,0,0,underThreshold
0,1,0,-1,-1,1,0,0,0,0,0,1,2,0,0,1,1,2,3,1,1,33,50,16,16,underThreshold
0,1,0,-1,-1,1,0,0,0,0,0,1,2,0,0,1,1,2,3,1,1,33,50,16,16,underThreshold
0,1,0,-1,-1,1,0,0,0,0,0,1,2,0,0,1,1,2,3,1,1,33,50,16,16,underThreshold
0,1,0,-1,-1,1,0,0,0,0,0,1,2,0,0,1,1,2,3,1,1,33,50,16,16,underThreshold
0,1,0,-1,-1,1,0,0,0,0,0,1,2,0,0,1,1,2,3,1,1,33,50,16,16,underThreshold
0,1,0,-1,-1,1,0,0,0,0,0,1,2,0,0,1,1,2,3,1,1,33,50,16,16,underThreshold
0,1,0,-1,-1,1,0,0,0,0,0,1,2,0,0,1,1,2,3,1,1,33,50,16,16,underThreshold
0,1,0,-1,-1,1,0,0,0,0,0,1,2,0,0,1,1,2,3,1,1,33,50,16,16,underThreshold
0,1,0,-1,-1,1,0,0,0,0,0,1,2,0,0,1,1,2,3,1,1,33,50,16,16,underThreshold
0,1,0,-1,-1,1,0,0,0,0,0,1,2,0,0,1,1,2,3,1,1,33,50,16,16,underThreshold
0,1,0,-1,-1,1,1,0,2,1,0,10,13,0,0,20,0,20,16,4,3,51,41,10,7,underThreshold
0,1,0,-1,-1,1,0,0,0,0,0,1,2,0,0,1,1,2,3,1,1,33,50,16,16,underThreshold
0,1,0,-1,-1,1,1,0,2,1,0,10,13,0,0,20,0,20,16,4,3,51,41,10,7,underThreshold
0,1,0,-1,-1,1,1,0,2,1,0,10,13,0,0,20,0,20,16,4,3,51,41,10,7,underThreshold
0,1,0,-1,-1,1,0,0,0,0,0,1,2,0,0,1,1,2,3,1,1,33,50,16,16,underThreshold
0,1,0,-1,-1,0,1,0,0,0,0,1,1,0,0,2,1,1,2,0,0,33,66,0,0,underThreshold
0,1,0,-1,-1,1,0,0,0,0,0,1,2,0,0,1,1,2,3,1,1,33,50,16,16,underThreshold
0,1,0,-1,-1,1,0,0,0,0,0,1,2,0,0,1,1,2,3,1,1,33,50,16,16,underThreshold
0,1,0,-1,-1,1,0,0,0,0,0,1,2,0,0,1,1,2,3,1,1,33,50,16,16,underThreshold
